name,file_path,start_line,complexity,method,oom
setpos_from_xy,./third_party/cpython/Lib/_pyrepl/reader.py,505,Unknown,numeric,False
setraw,./third_party/cpython/Lib/tty.py,59,Unknown,numeric,False
setstate,./third_party/cpython/Lib/random.py,180,O(n),numeric,False
setup,./third_party/cpython/Lib/pdb.py,481,O(n),numeric,False
setup,./third_party/cpython/Lib/turtle.py,3817,Unknown,numeric,False
setup,./third_party/cpython/Lib/idlelib/outwin.py,176,O(n log n),numeric,True
setup,./third_party/cpython/Lib/turtledemo/nim.py,144,Unknown,numeric,False
setup_environ,./third_party/cpython/Lib/wsgiref/simple_server.py,53,Unknown,numeric,False
setup_environ,./third_party/cpython/Lib/wsgiref/handlers.py,153,O(n log n),numeric,True
setup_sdk,./third_party/cpython/Android/android.py,220,Unknown,numeric,False
setvar,./third_party/cpython/Lib/idlelib/editor.py,1270,O(n),numeric,False
setworldcoordinates,./third_party/cpython/Lib/turtle.py,1059,Unknown,numeric,False
shellQuote,./third_party/cpython/Mac/BuildScript/build-installer.py,66,O(n),numeric,False
shift,./third_party/cpython/Lib/_pydecimal.py,3656,Unknown,numeric,False
shift,./third_party/cpython/Lib/turtledemo/colormixer.py,27,O(n),numeric,False
shift_path_info,./third_party/cpython/Lib/wsgiref/util.py,70,O(n),numeric,False
short_has_arg,./third_party/cpython/Lib/getopt.py,220,Unknown,numeric,False
short_version,./third_party/cpython/Tools/ssl/multissltests.py,435,O(n),numeric,False
shorten,./third_party/cpython/Lib/textwrap.py,398,Unknown,numeric,False
shouldRollover,./third_party/cpython/Lib/logging/handlers.py,189,O(n^2),numeric,True
show,./third_party/cpython/Lib/tkinter/commondialog.py,32,Unknown,numeric,False
show_file,./third_party/cpython/Tools/c-analyzer/c_parser/preprocessor/__main__.py,102,O(n^2),numeric,True
show_flag_values,./third_party/cpython/Lib/enum.py,126,Unknown,numeric,False
show_idlehelp,./third_party/cpython/Lib/idlelib/help.py,283,Unknown,numeric,False
show_replace,./third_party/cpython/Lib/idlelib/replace.py,285,Unknown,numeric,False
show_stack_frame,./third_party/cpython/Lib/idlelib/debugger.py,491,O(n),numeric,False
show_warning,./third_party/cpython/Lib/idlelib/pyshell.py,1402,O(n),numeric,False
show_window,./third_party/cpython/Lib/idlelib/autocomplete_w.py,161,O(n),numeric,False
showprompt,./third_party/cpython/Lib/idlelib/pyshell.py,1388,Unknown,numeric,False
showsymbol,./third_party/cpython/Lib/pydoc.py,2210,O(n log n),numeric,True
showsyntaxerror,./third_party/cpython/Lib/code.py,97,Unknown,numeric,False
showtip,./third_party/cpython/Lib/idlelib/calltip_w.py,59,Unknown,numeric,False
showtopic,./third_party/cpython/Lib/pydoc.py,2147,O(n^2),numeric,False
shuffle,./third_party/cpython/Lib/random.py,356,O(log n),numeric,False
shutdown,./third_party/cpython/Lib/asyncio/queues.py,253,Unknown,numeric,False
shutdown,./third_party/cpython/Lib/concurrent/futures/process.py,851,Unknown,numeric,False
shutdown,./third_party/cpython/Lib/concurrent/futures/thread.py,254,Unknown,numeric,False
shutdown,./third_party/cpython/Lib/multiprocessing/managers.py,364,O(n),numeric,False
shutdown_asyncgens,./third_party/cpython/Lib/asyncio/base_events.py,570,O(n),numeric,False
shutdown_default_executor,./third_party/cpython/Lib/asyncio/base_events.py,595,O(n),numeric,False
shutdown_workers,./third_party/cpython/Lib/concurrent/futures/process.py,535,O(1),llm,False
simple_declaration,./third_party/cpython/Tools/clinic/libclinic/converter.py,341,Unknown,numeric,False
simple_sum,./third_party/cpython/Parser/asdl_c.py,217,O(n),numeric,False
single_request,./third_party/cpython/Lib/xmlrpc/client.py,1149,Unknown,numeric,False
singledispatch,./third_party/cpython/Lib/functools.py,875,O(1),numeric,False
size,./third_party/cpython/Lib/ftplib.py,621,Unknown,numeric,False
size,./third_party/cpython/Tools/cases_generator/analyzer.py,198,O(n),numeric,False
size,./third_party/cpython/Tools/cases_generator/analyzer.py,274,O(n),numeric,False
skip,./third_party/cpython/Lib/wave.py,186,Unknown,numeric,False
skip_until,./third_party/cpython/Lib/tomllib/_parser.py,314,Unknown,numeric,False
smart_backspace_event,./third_party/cpython/Lib/idlelib/editor.py,1344,O(n),numeric,False
smart_indent_event,./third_party/cpython/Lib/idlelib/editor.py,1387,Unknown,numeric,False
snapshot_stats,./third_party/cpython/Lib/cProfile.py,57,O(n log n),numeric,True
snapshot_stats,./third_party/cpython/Lib/profile.py,402,O(n^3),numeric,True
sockets,./third_party/cpython/Lib/asyncio/base_events.py,330,O(n),numeric,False
sort_attributes,./third_party/cpython/Lib/pydoc.py,365,O(n),numeric,False
sort_stats,./third_party/cpython/Lib/pstats.py,234,Unknown,numeric,False
sortkey,./third_party/cpython/Tools/c-analyzer/cpython/_capi.py,417,O(n),numeric,False
source_from_cache,./third_party/cpython/Lib/importlib/_bootstrap_external.py,313,Unknown,numeric,False
source_synopsis,./third_party/cpython/Lib/pydoc.py,389,O(n),numeric,True
source_to_code,./third_party/cpython/Lib/importlib/abc.py,129,Unknown,numeric,False
source_using_bytecode,./third_party/cpython/Tools/importbench/importbench.py,136,Unknown,numeric,False
source_wo_bytecode,./third_party/cpython/Tools/importbench/importbench.py,62,O(1),llm,False
source_writing_bytecode,./third_party/cpython/Tools/importbench/importbench.py,101,Unknown,numeric,False
sourcehook,./third_party/cpython/Lib/shlex.py,277,Unknown,numeric,False
spawn_subprocess,./third_party/cpython/Lib/idlelib/pyshell.py,424,O(n),numeric,False
spawnle,./third_party/cpython/Lib/os.py,975,O(n),numeric,False
spawnlpe,./third_party/cpython/Lib/os.py,1003,O(n^3),numeric,True
spawnv_passfds,./third_party/cpython/Lib/multiprocessing/util.py,439,O(n),numeric,True
spec_from_file_location,./third_party/cpython/Lib/importlib/_bootstrap_external.py,563,Unknown,numeric,False
specialization_effectiveness_section,./third_party/cpython/Tools/scripts/summarize_stats.py,986,Unknown,numeric,False
specialization_section,./third_party/cpython/Tools/scripts/summarize_stats.py,881,Unknown,numeric,False
split,./third_party/cpython/Lib/posixpath.py,100,O(n),numeric,False
split,./third_party/cpython/Lib/shlex.py,304,Unknown,numeric,False
split,./third_party/cpython/Lib/ntpath.py,222,O(log n),numeric,False
split,./third_party/cpython/Lib/importlib/metadata/_text.py,97,Unknown,numeric,False
splitText,./third_party/cpython/Lib/xml/dom/minidom.py,1115,Unknown,numeric,False
split_header_words,./third_party/cpython/Lib/http/cookiejar.py,348,O(n log n),numeric,True
split_quoted,./third_party/cpython/Tools/c-analyzer/distutils/util.py,113,Unknown,numeric,False
splitbins,./third_party/cpython/Tools/unicode/makeunicodedata.py,1122,O(n),numeric,False
splitdoc,./third_party/cpython/Lib/pydoc.py,207,O(n),numeric,False
splitdrive,./third_party/cpython/Lib/posixpath.py,131,Unknown,numeric,False
splitroot,./third_party/cpython/Lib/posixpath.py,141,Unknown,numeric,False
splitroot,./third_party/cpython/Lib/ntpath.py,172,O(log n),numeric,False
sprint,./third_party/cpython/Lib/idlelib/config.py,885,Unknown,numeric,False
sqrt,./third_party/cpython/Lib/_pydecimal.py,2679,Unknown,numeric,False
squeeze_current_text,./third_party/cpython/Lib/idlelib/squeezer.py,290,O(log n),numeric,False
ssort,./third_party/cpython/Lib/turtledemo/sorting_animate.py,87,O(n log n),numeric,False
stack_effect,./third_party/cpython/Tools/cases_generator/parsing.py,462,O(n log n),numeric,True
stack_effect_only_peeks,./third_party/cpython/Tools/cases_generator/analyzer.py,802,Unknown,numeric,False
stackref_kill,./third_party/cpython/Tools/cases_generator/generators_common.py,288,O(n log n),numeric,True
staggered_race,./third_party/cpython/Lib/asyncio/staggered.py,14,Unknown,numeric,False
stamp,./third_party/cpython/Lib/turtle.py,3129,O(1),numeric,True
star_not_empty,./third_party/cpython/Lib/zipfile/_path/glob.py,92,O(n),numeric,False
starmapstar,./third_party/cpython/Lib/multiprocessing/pool.py,50,Unknown,numeric,False
start,./third_party/cpython/Lib/multiprocessing/managers.py,539,O(n),numeric,False
start,./third_party/cpython/Lib/xmlrpc/client.py,655,Unknown,numeric,False
start,./third_party/cpython/Lib/turtledemo/planet_and_moon.py,29,O(n),numeric,False
startElement,./third_party/cpython/Lib/xml/sax/saxutils.py,166,O(n),numeric,False
startElement,./third_party/cpython/Lib/xml/dom/pulldom.py,112,Unknown,numeric,False
startElementNS,./third_party/cpython/Lib/xml/sax/saxutils.py,183,O(n log n),numeric,True
startElementNS,./third_party/cpython/Lib/xml/dom/pulldom.py,51,Unknown,numeric,False
startPrefixMapping,./third_party/cpython/Lib/xml/sax/saxutils.py,157,O(n),numeric,False
startPrefixMapping,./third_party/cpython/Lib/xml/dom/pulldom.py,41,O(n),numeric,False
start_element_handler,./third_party/cpython/Lib/xml/dom/expatbuilder.py,733,Unknown,numeric,False
start_element_ns,./third_party/cpython/Lib/xml/sax/expatreader.py,346,O(n^2),numeric,True
start_trace,./third_party/cpython/Lib/bdb.py,48,O(n),numeric,False
stat,./third_party/cpython/Lib/poplib.py,221,O(1),numeric,False
state,./third_party/cpython/Lib/tkinter/ttk.py,562,O(n log n),numeric,True
state_dsl_start,./third_party/cpython/Tools/clinic/libclinic/dsl_parser.py,528,O(n),numeric,False
state_modulename_name,./third_party/cpython/Tools/clinic/libclinic/dsl_parser.py,658,Unknown,numeric,False
state_parameter,./third_party/cpython/Tools/clinic/libclinic/dsl_parser.py,817,Unknown,numeric,False
state_parameter_docstring,./third_party/cpython/Tools/clinic/libclinic/dsl_parser.py,1320,O(n),numeric,False
state_parameters_start,./third_party/cpython/Tools/clinic/libclinic/dsl_parser.py,790,Unknown,numeric,False
statistics,./third_party/cpython/Lib/tracemalloc.py,528,Unknown,numeric,False
status,./third_party/cpython/Tools/clinic/libclinic/cpp.py,58,O(1),llm,False
step,./third_party/cpython/Lib/turtledemo/planet_and_moon.py,57,O(n),numeric,False
stn,./third_party/cpython/Lib/tarfile.py,157,O(n),numeric,False
stop,./third_party/cpython/Lib/pydoc.py,2454,Unknown,numeric,False
stop,./third_party/cpython/Lib/logging/handlers.py,1630,O(n),numeric,False
stop,./third_party/cpython/Lib/multiprocessing/resource_sharer.py,90,O(n),numeric,False
stop_thread,./third_party/cpython/Lib/pdb.py,2766,O(1),llm,False
storbinary,./third_party/cpython/Lib/ftplib.py,479,O(n),numeric,False
store,./third_party/cpython/Lib/idlelib/history.py,90,O(n),numeric,False
store_file_breaks,./third_party/cpython/Lib/idlelib/pyshell.py,225,O(n),numeric,False
store_option_strings,./third_party/cpython/Lib/optparse.py,321,O(n^2),numeric,True
storlines,./third_party/cpython/Lib/ftplib.py,505,Unknown,numeric,False
str_converter_key,./third_party/cpython/Tools/clinic/libclinic/converters.py,718,Unknown,numeric,False
str_to_int,./third_party/cpython/Lib/_pylong.py,402,Unknown,numeric,False
strip,./third_party/cpython/Lib/configparser.py,599,Unknown,numeric,False
strip_dirs,./third_party/cpython/Lib/pstats.py,278,O(n log n),numeric,True
strip_quotes,./third_party/cpython/Lib/http/cookiejar.py,460,Unknown,numeric,False
stripcolor,./third_party/cpython/Lib/_pyrepl/completing_reader.py,54,Unknown,numeric,False
stripid,./third_party/cpython/Lib/pydoc.py,279,Unknown,numeric,False
stripped_value,./third_party/cpython/Lib/email/_header_value_parser.py,711,O(n log n),numeric,True
stripped_value,./third_party/cpython/Lib/email/_header_value_parser.py,727,O(n^3),numeric,True
strongly_connected_components,./third_party/cpython/Tools/peg_generator/pegen/sccutils.py,6,O(n^2),numeric,True
stuffsource,./third_party/cpython/Lib/idlelib/pyshell.py,691,O(n^2),numeric,True
sub,./third_party/cpython/Tools/c-analyzer/distutils/msvccompiler.py,138,O(n^3),numeric,False
sub,./third_party/cpython/Tools/c-analyzer/distutils/msvc9compiler.py,160,O(n^3),numeric,False
subdir,./third_party/cpython/Tools/wasm/emscripten/__main__.py,66,Unknown,numeric,False
subdir,./third_party/cpython/Tools/wasm/wasi/__main__.py,60,Unknown,numeric,False
substringData,./third_party/cpython/Lib/xml/dom/minidom.py,1063,Unknown,numeric,False
successful,./third_party/cpython/Lib/multiprocessing/pool.py,759,Unknown,numeric,False
suffixes,./third_party/cpython/Lib/pathlib/types.py,133,O(n),numeric,False
sum_with_constructors,./third_party/cpython/Parser/asdl_c.py,281,Unknown,numeric,False
summarize,./third_party/cpython/Lib/doctest.py,1585,O(n),numeric,False
summarize,./third_party/cpython/Tools/clinic/libclinic/block_parser.py,73,Unknown,numeric,False
summarize,./third_party/cpython/Tools/c-analyzer/cpython/_capi.py,262,Unknown,numeric,False
summarize_address_range,./third_party/cpython/Lib/ipaddress.py,200,O(1),numeric,False
suspend_history,./third_party/cpython/Lib/_pyrepl/historical_reader.py,297,O(n),numeric,False
symbol_to_value,./third_party/cpython/Tools/jit/_stencils.py,379,O(log n),numeric,False
symmetric_difference,./third_party/cpython/Lib/_weakrefset.py,122,O(n),numeric,True
sync,./third_party/cpython/Lib/shelve.py,164,O(n),numeric,True
sync_source_line,./third_party/cpython/Lib/idlelib/debugger.py,302,Unknown,numeric,False
synopsis,./third_party/cpython/Lib/pydoc.py,414,O(n log n),numeric,True
system_alias,./third_party/cpython/Lib/platform.py,573,O(n),numeric,False
system_listMethods,./third_party/cpython/Lib/xmlrpc/server.py,279,O(n),numeric,False
tabify_region_event,./third_party/cpython/Lib/idlelib/format.py,319,O(n),numeric,False
tar_filter,./third_party/cpython/Lib/tarfile.py,835,Unknown,numeric,False
task_done,./third_party/cpython/Lib/asyncio/queues.py,219,O(1),numeric,False
tclobjs_to_py,./third_party/cpython/Lib/tkinter/ttk.py,328,O(n),numeric,False
tearDown,./third_party/cpython/Lib/doctest.py,2294,O(n),numeric,False
tell,./third_party/cpython/Lib/_pyio.py,1191,Unknown,numeric,False
tell,./third_party/cpython/Lib/_pyio.py,2366,Unknown,numeric,False
tem,./third_party/cpython/Lib/idlelib/configdialog.py,651,Unknown,numeric,False
tempfile_pager,./third_party/cpython/Lib/_pyrepl/pager.py,165,Unknown,numeric,False
thishost,./third_party/cpython/Lib/urllib/request.py,1730,Unknown,numeric,False
thread_deleted,./third_party/cpython/Lib/_threading_local.py,53,Unknown,numeric,False
tier_variable,./third_party/cpython/Tools/cases_generator/analyzer.py,530,Unknown,numeric,False
tigetstr,./third_party/cpython/Lib/_pyrepl/_minimal_curses.py,55,Unknown,numeric,False
timegm,./third_party/cpython/Lib/calendar.py,801,O(n),numeric,False
title,./third_party/cpython/Lib/turtle.py,3857,Unknown,numeric,False
to_c,./third_party/cpython/Tools/cases_generator/stack.py,115,O(n),numeric,False
to_required,./third_party/cpython/Tools/clinic/libclinic/dsl_parser.py,807,O(n),numeric,False
to_string,./third_party/cpython/Tools/gdb/libpython.py,1599,O(n),numeric,False
to_text,./third_party/cpython/Tools/cases_generator/lexer.py,362,O(n log n),numeric,True
tobuf,./third_party/cpython/Lib/tarfile.py,1017,Unknown,numeric,False
toggle_level,./third_party/cpython/Lib/idlelib/config_key.py,183,Unknown,numeric,False
token_urlsafe,./third_party/cpython/Lib/secrets.py,60,Unknown,numeric,False
tokenize,./third_party/cpython/Tools/cases_generator/lexer.py,294,Unknown,numeric,False
tokenize_asdl,./third_party/cpython/Parser/asdl.py,245,O(n log n),numeric,False
tokens,./third_party/cpython/Tools/cases_generator/parsing.py,56,O(n),numeric,False
topsort,./third_party/cpython/Tools/peg_generator/pegen/sccutils.py,52,Unknown,numeric,False
total_ordering,./third_party/cpython/Lib/functools.py,188,Unknown,numeric,False
trace,./third_party/cpython/Lib/_pyrepl/trace.py,15,O(n),numeric,False
traceback,./third_party/cpython/Lib/tracemalloc.py,292,O(n),numeric,False
tracer,./third_party/cpython/Lib/turtle.py,1237,O(1),llm,False
track_progress_compact,./third_party/cpython/Tools/c-analyzer/c_common/scriptutil.py,578,Unknown,numeric,False
track_progress_flat,./third_party/cpython/Tools/c-analyzer/c_common/scriptutil.py,589,O(n),numeric,False
transfer_path,./third_party/cpython/Lib/idlelib/pyshell.py,564,Unknown,numeric,False
transform,./third_party/cpython/Lib/importlib/metadata/_adapters.py,82,Unknown,numeric,False
transform_children,./third_party/cpython/Lib/idlelib/browser.py,35,Unknown,numeric,False
translate,./third_party/cpython/Lib/glob.py,267,Unknown,numeric,False
translate,./third_party/cpython/Lib/zipfile/_path/glob.py,27,Unknown,numeric,False
translate_core,./third_party/cpython/Lib/zipfile/_path/glob.py,52,O(n),numeric,False
translate_key,./third_party/cpython/Lib/idlelib/config_key.py,24,O(n),numeric,False
translate_path,./third_party/cpython/Lib/http/server.py,865,O(n^2),numeric,False
translation,./third_party/cpython/Lib/gettext.py,528,Unknown,numeric,False
treatword,./third_party/cpython/Tools/freeze/checkextensions.py,60,O(n),numeric,False
tree,./third_party/cpython/Lib/turtledemo/forest.py,27,O(n log n),numeric,True
